scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,scenario_label,demand_scope
D,0.1,30,2,2021-07-28 07:15:00,2021-07-28 08:15:00,2021-07-28 08:00:00,175.0,1,2021-07-28 21:15:00,4.491753988014902,applied,2013.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 07:30:00,2021-07-28 08:30:00,2021-07-28 08:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 08:15:00,2021-07-28 09:15:00,2021-07-28 09:00:00,175.0,1,2021-07-28 21:15:00,5.096456089729775,applied,2284.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 08:30:00,2021-07-28 09:30:00,2021-07-28 09:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 09:15:00,2021-07-28 10:15:00,2021-07-28 10:00:00,175.0,1,2021-07-28 21:15:00,2.2960828880612687,applied,1029.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 09:30:00,2021-07-28 10:30:00,2021-07-28 10:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 10:15:00,2021-07-28 11:15:00,2021-07-28 11:00:00,175.0,1,2021-07-28 21:15:00,5.4200051847432675,applied,2429.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 10:30:00,2021-07-28 11:30:00,2021-07-28 11:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 12:15:00,2021-07-28 13:15:00,2021-07-28 13:00:00,175.0,1,2021-07-28 21:15:00,3.320283126759153,applied,1488.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 12:30:00,2021-07-28 13:30:00,2021-07-28 13:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 13:15:00,2021-07-28 14:15:00,2021-07-28 14:00:00,175.0,1,2021-07-28 21:15:00,2.670953563663109,applied,1197.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 13:30:00,2021-07-28 14:30:00,2021-07-28 14:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 14:15:00,2021-07-28 15:15:00,2021-07-28 15:00:00,175.0,1,2021-07-28 20:15:00,0.6694119207175712,applied,300.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 14:30:00,2021-07-28 15:30:00,2021-07-28 15:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 15:15:00,2021-07-28 16:15:00,2021-07-28 16:00:00,175.0,1,2021-07-28 20:15:00,6.129581820703893,applied,2747.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 15:30:00,2021-07-28 16:30:00,2021-07-28 16:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 17:15:00,2021-07-28 18:15:00,2021-07-28 18:00:00,175.0,1,2021-07-28 20:15:00,4.355640230802329,applied,1952.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 17:30:00,2021-07-28 18:30:00,2021-07-28 18:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 18:15:00,2021-07-28 19:15:00,2021-07-28 19:00:00,175.0,1,2021-07-28 20:15:00,8.111041106027903,applied,3635.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-28 18:30:00,2021-07-28 19:30:00,2021-07-28 19:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 07:15:00,2021-07-29 08:15:00,2021-07-29 08:00:00,175.0,1,2021-07-29 21:15:00,2.0283181197742404,applied,909.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 07:30:00,2021-07-29 08:30:00,2021-07-29 08:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 08:15:00,2021-07-29 09:15:00,2021-07-29 09:00:00,175.0,1,2021-07-29 21:15:00,2.635251594558172,applied,1181.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 08:30:00,2021-07-29 09:30:00,2021-07-29 09:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 09:15:00,2021-07-29 10:15:00,2021-07-29 10:00:00,175.0,1,2021-07-29 21:15:00,1.9725337930477762,applied,884.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 09:30:00,2021-07-29 10:30:00,2021-07-29 10:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 10:15:00,2021-07-29 11:15:00,2021-07-29 11:00:00,175.0,1,2021-07-29 21:15:00,3.563502791286537,applied,1597.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 10:30:00,2021-07-29 11:30:00,2021-07-29 11:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 12:15:00,2021-07-29 13:15:00,2021-07-29 13:00:00,175.0,1,2021-07-29 21:15:00,3.3024321422066842,applied,1480.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 12:30:00,2021-07-29 13:30:00,2021-07-29 13:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 13:15:00,2021-07-29 14:15:00,2021-07-29 14:00:00,175.0,1,2021-07-29 21:15:00,6.8994055295290995,applied,3092.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 13:30:00,2021-07-29 14:30:00,2021-07-29 14:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 14:15:00,2021-07-29 15:15:00,2021-07-29 15:00:00,175.0,1,2021-07-29 20:15:00,4.873318782823918,applied,2184.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 14:30:00,2021-07-29 15:30:00,2021-07-29 15:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 15:15:00,2021-07-29 16:15:00,2021-07-29 16:00:00,175.0,1,2021-07-29 20:15:00,5.926526871419563,applied,2656.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 15:30:00,2021-07-29 16:30:00,2021-07-29 16:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 17:15:00,2021-07-29 18:15:00,2021-07-29 18:00:00,175.0,1,2021-07-29 20:15:00,12.68981864373609,applied,5687.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 17:30:00,2021-07-29 18:30:00,2021-07-29 18:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-29 18:15:00,2021-07-29 19:15:00,2021-07-29 19:00:00,175.0,1,2021-07-29 20:15:00,5.837271948657221,applied,2616.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 07:15:00,2021-07-30 08:15:00,2021-07-30 08:00:00,175.0,1,2021-07-30 21:15:00,2.530377060312419,applied,1134.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 07:30:00,2021-07-30 08:30:00,2021-07-30 08:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 08:15:00,2021-07-30 09:15:00,2021-07-30 09:00:00,175.0,1,2021-07-30 21:15:00,4.6390246105727675,applied,2079.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 08:30:00,2021-07-30 09:30:00,2021-07-30 09:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 09:15:00,2021-07-30 10:15:00,2021-07-30 10:00:00,175.0,1,2021-07-30 21:15:00,0.9795727773167124,applied,439.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 09:30:00,2021-07-30 10:30:00,2021-07-30 10:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 10:15:00,2021-07-30 11:15:00,2021-07-30 11:00:00,175.0,1,2021-07-30 21:15:00,2.4188084068594904,applied,1084.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 10:30:00,2021-07-30 11:30:00,2021-07-30 11:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 12:15:00,2021-07-30 13:15:00,2021-07-30 13:00:00,175.0,1,2021-07-30 21:15:00,3.9472989591646113,applied,1769.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 12:30:00,2021-07-30 13:30:00,2021-07-30 13:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 13:15:00,2021-07-30 14:15:00,2021-07-30 14:00:00,175.0,1,2021-07-30 21:15:00,2.6865731751465187,applied,1204.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 13:30:00,2021-07-30 14:30:00,2021-07-30 14:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 14:15:00,2021-07-30 15:15:00,2021-07-30 15:00:00,175.0,1,2021-07-30 20:15:00,1.7627847245562707,applied,790.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 14:30:00,2021-07-30 15:30:00,2021-07-30 15:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 15:15:00,2021-07-30 16:15:00,2021-07-30 16:00:00,175.0,1,2021-07-30 20:15:00,3.5144125837672484,applied,1575.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 15:30:00,2021-07-30 16:30:00,2021-07-30 16:00:00,175.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 17:15:00,2021-07-30 18:15:00,2021-07-30 18:00:00,175.0,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 17:30:00,2021-07-30 18:30:00,2021-07-30 18:00:00,175.0,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 18:15:00,2021-07-30 19:15:00,2021-07-30 19:00:00,175.0,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-07-30 18:30:00,2021-07-30 19:30:00,2021-07-30 19:00:00,175.0,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-08-02 07:15:00,2021-08-02 08:15:00,2021-08-02 08:00:00,175.0,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-08-02 07:30:00,2021-08-02 08:30:00,2021-08-02 08:00:00,175.0,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-08-04 07:15:00,2021-08-04 08:15:00,2021-08-04 08:00:00,175.0,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,30,2,2021-08-04 07:30:00,2021-08-04 08:30:00,2021-08-04 08:00:00,175.0,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-14 15:15:00,2021-04-14 16:15:00,2021-04-14 16:00:00,176.5,1,2021-04-14 20:15:00,11.1165691998467,applied,2275.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-14 15:30:00,2021-04-14 16:30:00,2021-04-14 16:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 07:15:00,2021-04-15 08:15:00,2021-04-15 08:00:00,176.5,1,2021-04-15 21:15:00,3.7429854976187125,applied,766.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 07:30:00,2021-04-15 08:30:00,2021-04-15 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 08:15:00,2021-04-15 09:15:00,2021-04-15 09:00:00,176.5,1,2021-04-15 21:15:00,8.170067561381837,applied,1672.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 08:30:00,2021-04-15 09:30:00,2021-04-15 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 09:30:00,2021-04-15 10:30:00,2021-04-15 10:00:00,176.5,1,2021-04-15 21:15:00,2.4041107895932203,applied,492.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 10:15:00,2021-04-15 11:15:00,2021-04-15 11:00:00,176.5,1,2021-04-15 21:15:00,4.989018528810321,applied,1021.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 10:30:00,2021-04-15 11:30:00,2021-04-15 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 12:15:00,2021-04-15 13:15:00,2021-04-15 13:00:00,176.5,1,2021-04-15 21:15:00,4.9939049328542096,applied,1022.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 12:30:00,2021-04-15 13:30:00,2021-04-15 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 13:30:00,2021-04-15 14:30:00,2021-04-15 14:00:00,176.5,1,2021-04-15 21:15:00,7.881769722792406,applied,1613.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 14:30:00,2021-04-15 15:30:00,2021-04-15 15:00:00,176.5,1,2021-04-15 20:15:00,3.234799477054292,applied,662.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 15:15:00,2021-04-15 16:15:00,2021-04-15 16:00:00,176.5,1,2021-04-15 20:15:00,7.539721439720201,applied,1543.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-15 15:30:00,2021-04-15 16:30:00,2021-04-15 16:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 07:15:00,2021-04-16 08:15:00,2021-04-16 08:00:00,176.5,1,2021-04-16 21:15:00,2.2428594561448945,applied,459.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 07:30:00,2021-04-16 08:30:00,2021-04-16 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 08:15:00,2021-04-16 09:15:00,2021-04-16 09:00:00,176.5,1,2021-04-16 21:15:00,3.8113951542331534,applied,780.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 08:30:00,2021-04-16 09:30:00,2021-04-16 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 09:30:00,2021-04-16 10:30:00,2021-04-16 10:00:00,176.5,1,2021-04-16 21:15:00,4.695834286177001,applied,961.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 10:15:00,2021-04-16 11:15:00,2021-04-16 11:00:00,176.5,1,2021-04-16 21:15:00,17.727873871228052,applied,3628.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 10:30:00,2021-04-16 11:30:00,2021-04-16 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 12:15:00,2021-04-16 13:15:00,2021-04-16 13:00:00,176.5,1,2021-04-16 21:15:00,8.096771500723507,applied,1657.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 12:30:00,2021-04-16 13:30:00,2021-04-16 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 13:30:00,2021-04-16 14:30:00,2021-04-16 14:00:00,176.5,1,2021-04-16 21:15:00,8.81507289517514,applied,1804.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 14:30:00,2021-04-16 15:30:00,2021-04-16 15:00:00,176.5,1,2021-04-16 20:15:00,3.034456911254857,applied,621.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 15:15:00,2021-04-16 16:15:00,2021-04-16 16:00:00,176.5,1,2021-04-16 20:15:00,5.0085641449858755,applied,1025.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-16 15:30:00,2021-04-16 16:30:00,2021-04-16 16:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-17 07:15:00,2021-04-17 08:15:00,2021-04-17 08:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-17 07:30:00,2021-04-17 08:30:00,2021-04-17 08:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 07:30:00,2021-04-19 08:30:00,2021-04-19 08:00:00,176.5,1,2021-04-19 21:15:00,5.081860205644205,applied,1040.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 08:15:00,2021-04-19 09:15:00,2021-04-19 09:00:00,176.5,1,2021-04-19 21:15:00,4.172989053480914,applied,854.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 08:30:00,2021-04-19 09:30:00,2021-04-19 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 09:30:00,2021-04-19 10:30:00,2021-04-19 10:00:00,176.5,1,2021-04-19 21:15:00,4.461286892070345,applied,913.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 10:15:00,2021-04-19 11:15:00,2021-04-19 11:00:00,176.5,1,2021-04-19 21:15:00,9.6946256230751,applied,1984.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 10:30:00,2021-04-19 11:30:00,2021-04-19 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 12:15:00,2021-04-19 13:15:00,2021-04-19 13:00:00,176.5,1,2021-04-19 21:15:00,3.5084381035120566,applied,718.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 12:30:00,2021-04-19 13:30:00,2021-04-19 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 13:15:00,2021-04-19 14:15:00,2021-04-19 14:00:00,176.5,1,2021-04-19 21:15:00,20.283463186181823,applied,4151.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 13:30:00,2021-04-19 14:30:00,2021-04-19 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 14:30:00,2021-04-19 15:30:00,2021-04-19 15:00:00,176.5,1,2021-04-19 20:15:00,5.839252832446947,applied,1195.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 15:30:00,2021-04-19 16:30:00,2021-04-19 16:00:00,176.5,1,2021-04-19 20:15:00,5.375044448277524,applied,1100.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-19 18:15:00,2021-04-19 19:15:00,2021-04-19 19:00:00,176.5,1,2021-04-19 20:15:00,6.7578967926980145,applied,1383.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 08:15:00,2021-04-20 09:15:00,2021-04-20 09:00:00,176.5,1,2021-04-20 21:15:00,2.0816081226965686,applied,426.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 08:30:00,2021-04-20 09:30:00,2021-04-20 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 09:30:00,2021-04-20 10:30:00,2021-04-20 10:00:00,176.5,1,2021-04-20 21:15:00,5.951640125456386,applied,1218.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 10:15:00,2021-04-20 11:15:00,2021-04-20 11:00:00,176.5,1,2021-04-20 21:15:00,4.212080285832024,applied,862.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 12:15:00,2021-04-20 13:15:00,2021-04-20 13:00:00,176.5,1,2021-04-20 21:15:00,7.109717883857998,applied,1455.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 12:30:00,2021-04-20 13:30:00,2021-04-20 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 13:15:00,2021-04-20 14:15:00,2021-04-20 14:00:00,176.5,1,2021-04-20 21:15:00,6.6015318632935776,applied,1351.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 13:30:00,2021-04-20 14:30:00,2021-04-20 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-20 14:30:00,2021-04-20 15:30:00,2021-04-20 15:00:00,176.5,1,2021-04-20 20:15:00,5.780615983920283,applied,1183.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-21 07:15:00,2021-04-21 08:15:00,2021-04-21 08:00:00,176.5,1,2021-04-21 21:15:00,3.537756527775389,applied,724.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-21 07:30:00,2021-04-21 08:30:00,2021-04-21 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-21 08:15:00,2021-04-21 09:15:00,2021-04-21 09:00:00,176.5,1,2021-04-21 21:15:00,3.117525780000964,applied,638.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-21 08:30:00,2021-04-21 09:30:00,2021-04-21 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,30,0,2021-04-21 09:30:00,2021-04-21 10:30:00,2021-04-21 10:00:00,176.5,1,2021-04-21 21:15:00,5.956526529500275,applied,1219.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
