scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,alarm_source,horizon,scenario_label
C,0.2,30,0,2021-04-22 10:30:00,2021-04-22 11:30:00,2021-04-22 11:00:00,176.5,1.0,,31.200000000000003,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-22 12:15:00,2021-04-22 13:15:00,2021-04-22 13:00:00,176.5,1.0,,30.15,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-22 12:30:00,2021-04-22 13:30:00,2021-04-22 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 07:15:00,2021-04-23 08:15:00,2021-04-23 08:00:00,176.5,1.0,,32.65,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 07:30:00,2021-04-23 08:30:00,2021-04-23 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 08:15:00,2021-04-23 09:15:00,2021-04-23 09:00:00,176.5,1.0,,30.500000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 08:30:00,2021-04-23 09:30:00,2021-04-23 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 09:30:00,2021-04-23 10:30:00,2021-04-23 10:00:00,176.5,1.0,,32.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 10:15:00,2021-04-23 11:15:00,2021-04-23 11:00:00,176.5,1.0,,31.200000000000003,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 10:30:00,2021-04-23 11:30:00,2021-04-23 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 12:15:00,2021-04-23 13:15:00,2021-04-23 13:00:00,176.5,1.0,,30.15,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-23 12:30:00,2021-04-23 13:30:00,2021-04-23 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 07:15:00,2021-04-26 08:15:00,2021-04-26 08:00:00,176.5,1.0,,30.400000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 07:30:00,2021-04-26 08:30:00,2021-04-26 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 08:15:00,2021-04-26 09:15:00,2021-04-26 09:00:00,176.5,1.0,,32.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 08:30:00,2021-04-26 09:30:00,2021-04-26 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 09:30:00,2021-04-26 10:30:00,2021-04-26 10:00:00,176.5,1.0,,29.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 10:15:00,2021-04-26 11:15:00,2021-04-26 11:00:00,176.5,1.0,,32.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 10:30:00,2021-04-26 11:30:00,2021-04-26 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 12:15:00,2021-04-26 13:15:00,2021-04-26 13:00:00,176.5,1.0,,32.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 12:30:00,2021-04-26 13:30:00,2021-04-26 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 13:15:00,2021-04-26 14:15:00,2021-04-26 14:00:00,176.5,1.0,,30.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 13:30:00,2021-04-26 14:30:00,2021-04-26 14:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-26 14:30:00,2021-04-26 15:30:00,2021-04-26 15:00:00,176.5,1.0,,28.750000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 07:15:00,2021-04-27 08:15:00,2021-04-27 08:00:00,176.5,1.0,,30.400000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 07:30:00,2021-04-27 08:30:00,2021-04-27 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 08:15:00,2021-04-27 09:15:00,2021-04-27 09:00:00,176.5,1.0,,32.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 08:30:00,2021-04-27 09:30:00,2021-04-27 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 09:30:00,2021-04-27 10:30:00,2021-04-27 10:00:00,176.5,1.0,,29.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 10:15:00,2021-04-27 11:15:00,2021-04-27 11:00:00,176.5,1.0,,32.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 10:30:00,2021-04-27 11:30:00,2021-04-27 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 12:30:00,2021-04-27 13:30:00,2021-04-27 13:00:00,176.5,1.0,,32.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-27 14:30:00,2021-04-27 15:30:00,2021-04-27 15:00:00,176.5,1.0,,28.750000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 07:15:00,2021-04-28 08:15:00,2021-04-28 08:00:00,176.5,1.0,,32.800000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 07:30:00,2021-04-28 08:30:00,2021-04-28 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 08:15:00,2021-04-28 09:15:00,2021-04-28 09:00:00,176.5,1.0,,31.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 08:30:00,2021-04-28 09:30:00,2021-04-28 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 09:30:00,2021-04-28 10:30:00,2021-04-28 10:00:00,176.5,1.0,,30.150000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 10:15:00,2021-04-28 11:15:00,2021-04-28 11:00:00,176.5,1.0,,33.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 13:30:00,2021-04-28 14:30:00,2021-04-28 14:00:00,176.5,1.0,,30.150000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-28 18:15:00,2021-04-28 19:15:00,2021-04-28 19:00:00,176.5,1.0,,23.35,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 07:15:00,2021-04-29 08:15:00,2021-04-29 08:00:00,176.5,1.0,,32.800000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 07:30:00,2021-04-29 08:30:00,2021-04-29 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 08:15:00,2021-04-29 09:15:00,2021-04-29 09:00:00,176.5,1.0,,31.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 08:30:00,2021-04-29 09:30:00,2021-04-29 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 09:30:00,2021-04-29 10:30:00,2021-04-29 10:00:00,176.5,1.0,,30.150000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 10:15:00,2021-04-29 11:15:00,2021-04-29 11:00:00,176.5,1.0,,33.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-29 18:15:00,2021-04-29 19:15:00,2021-04-29 19:00:00,176.5,1.0,,23.35,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 07:15:00,2021-04-30 08:15:00,2021-04-30 08:00:00,176.5,1.0,,32.65,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 07:30:00,2021-04-30 08:30:00,2021-04-30 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 08:15:00,2021-04-30 09:15:00,2021-04-30 09:00:00,176.5,1.0,,30.500000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 08:30:00,2021-04-30 09:30:00,2021-04-30 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 09:30:00,2021-04-30 10:30:00,2021-04-30 10:00:00,176.5,1.0,,32.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 10:15:00,2021-04-30 11:15:00,2021-04-30 11:00:00,176.5,1.0,,31.200000000000003,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-04-30 10:30:00,2021-04-30 11:30:00,2021-04-30 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 07:30:00,2021-05-03 08:30:00,2021-05-03 08:00:00,176.5,1.0,,34.95,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 08:15:00,2021-05-03 09:15:00,2021-05-03 09:00:00,176.5,1.0,,34.00000000000001,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 08:30:00,2021-05-03 09:30:00,2021-05-03 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 09:30:00,2021-05-03 10:30:00,2021-05-03 10:00:00,176.5,1.0,,29.700000000000003,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 10:15:00,2021-05-03 11:15:00,2021-05-03 11:00:00,176.5,1.0,,34.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 10:30:00,2021-05-03 11:30:00,2021-05-03 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 12:15:00,2021-05-03 13:15:00,2021-05-03 13:00:00,176.5,1.0,,35.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 12:30:00,2021-05-03 13:30:00,2021-05-03 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 13:15:00,2021-05-03 14:15:00,2021-05-03 14:00:00,176.5,1.0,,33.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 13:30:00,2021-05-03 14:30:00,2021-05-03 14:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 14:30:00,2021-05-03 15:30:00,2021-05-03 15:00:00,176.5,1.0,,30.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 15:15:00,2021-05-03 16:15:00,2021-05-03 16:00:00,176.5,1.0,,29.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-03 15:30:00,2021-05-03 16:30:00,2021-05-03 16:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 07:15:00,2021-05-04 08:15:00,2021-05-04 08:00:00,176.5,1.0,,34.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 07:30:00,2021-05-04 08:30:00,2021-05-04 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 08:15:00,2021-05-04 09:15:00,2021-05-04 09:00:00,176.5,1.0,,33.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 08:30:00,2021-05-04 09:30:00,2021-05-04 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 09:30:00,2021-05-04 10:30:00,2021-05-04 10:00:00,176.5,1.0,,32.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 10:15:00,2021-05-04 11:15:00,2021-05-04 11:00:00,176.5,1.0,,34.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 10:30:00,2021-05-04 11:30:00,2021-05-04 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 12:15:00,2021-05-04 13:15:00,2021-05-04 13:00:00,176.5,1.0,,33.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 12:30:00,2021-05-04 13:30:00,2021-05-04 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 13:30:00,2021-05-04 14:30:00,2021-05-04 14:00:00,176.5,1.0,,33.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 14:30:00,2021-05-04 15:30:00,2021-05-04 15:00:00,176.5,1.0,,31.799999999999997,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-04 15:15:00,2021-05-04 16:15:00,2021-05-04 16:00:00,176.5,1.0,,32.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-05 07:15:00,2021-05-05 08:15:00,2021-05-05 08:00:00,176.5,1.0,,4.1499999999999995,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-05 07:30:00,2021-05-05 08:30:00,2021-05-05 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 07:30:00,2021-05-06 08:30:00,2021-05-06 08:00:00,176.5,1.0,,37.0,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 08:15:00,2021-05-06 09:15:00,2021-05-06 09:00:00,176.5,1.0,,37.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 08:30:00,2021-05-06 09:30:00,2021-05-06 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 09:30:00,2021-05-06 10:30:00,2021-05-06 10:00:00,176.5,1.0,,32.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 10:15:00,2021-05-06 11:15:00,2021-05-06 11:00:00,176.5,1.0,,34.25000000000001,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 10:30:00,2021-05-06 11:30:00,2021-05-06 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 12:15:00,2021-05-06 13:15:00,2021-05-06 13:00:00,176.5,1.0,,33.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 12:30:00,2021-05-06 13:30:00,2021-05-06 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 13:15:00,2021-05-06 14:15:00,2021-05-06 14:00:00,176.5,1.0,,32.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 13:30:00,2021-05-06 14:30:00,2021-05-06 14:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 14:30:00,2021-05-06 15:30:00,2021-05-06 15:00:00,176.5,1.0,,30.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 15:15:00,2021-05-06 16:15:00,2021-05-06 16:00:00,176.5,1.0,,31.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 17:15:00,2021-05-06 18:15:00,2021-05-06 18:00:00,176.5,1.0,,25.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-06 17:30:00,2021-05-06 18:30:00,2021-05-06 18:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 07:15:00,2021-05-07 08:15:00,2021-05-07 08:00:00,176.5,1.0,,34.3,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 07:30:00,2021-05-07 08:30:00,2021-05-07 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 08:15:00,2021-05-07 09:15:00,2021-05-07 09:00:00,176.5,1.0,,34.0,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 08:30:00,2021-05-07 09:30:00,2021-05-07 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 09:30:00,2021-05-07 10:30:00,2021-05-07 10:00:00,176.5,1.0,,31.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 10:15:00,2021-05-07 11:15:00,2021-05-07 11:00:00,176.5,1.0,,32.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 10:30:00,2021-05-07 11:30:00,2021-05-07 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 12:30:00,2021-05-07 13:30:00,2021-05-07 13:00:00,176.5,1.0,,33.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 13:30:00,2021-05-07 14:30:00,2021-05-07 14:00:00,176.5,1.0,,30.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-07 14:30:00,2021-05-07 15:30:00,2021-05-07 15:00:00,176.5,1.0,,26.55,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 08:30:00,2021-05-09 09:30:00,2021-05-09 09:00:00,176.5,1.0,,31.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 09:30:00,2021-05-09 10:30:00,2021-05-09 10:00:00,176.5,1.0,,31.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 10:15:00,2021-05-09 11:15:00,2021-05-09 11:00:00,176.5,1.0,,32.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 10:30:00,2021-05-09 11:30:00,2021-05-09 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 12:15:00,2021-05-09 13:15:00,2021-05-09 13:00:00,176.5,1.0,,31.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 12:30:00,2021-05-09 13:30:00,2021-05-09 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 13:15:00,2021-05-09 14:15:00,2021-05-09 14:00:00,176.5,1.0,,30.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-09 13:30:00,2021-05-09 14:30:00,2021-05-09 14:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 08:15:00,2021-05-10 09:15:00,2021-05-10 09:00:00,176.5,1.0,,31.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 08:30:00,2021-05-10 09:30:00,2021-05-10 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 09:30:00,2021-05-10 10:30:00,2021-05-10 10:00:00,176.5,1.0,,31.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 10:15:00,2021-05-10 11:15:00,2021-05-10 11:00:00,176.5,1.0,,32.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 10:30:00,2021-05-10 11:30:00,2021-05-10 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 12:15:00,2021-05-10 13:15:00,2021-05-10 13:00:00,176.5,1.0,,31.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-10 12:30:00,2021-05-10 13:30:00,2021-05-10 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 07:15:00,2021-05-11 08:15:00,2021-05-11 08:00:00,176.5,1.0,,34.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 07:30:00,2021-05-11 08:30:00,2021-05-11 08:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 08:15:00,2021-05-11 09:15:00,2021-05-11 09:00:00,176.5,1.0,,34.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 08:30:00,2021-05-11 09:30:00,2021-05-11 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 09:30:00,2021-05-11 10:30:00,2021-05-11 10:00:00,176.5,1.0,,31.900000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 10:15:00,2021-05-11 11:15:00,2021-05-11 11:00:00,176.5,1.0,,33.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 10:30:00,2021-05-11 11:30:00,2021-05-11 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 12:15:00,2021-05-11 13:15:00,2021-05-11 13:00:00,176.5,1.0,,35.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 12:30:00,2021-05-11 13:30:00,2021-05-11 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-11 14:30:00,2021-05-11 15:30:00,2021-05-11 15:00:00,176.5,1.0,,30.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 08:15:00,2021-05-12 09:15:00,2021-05-12 09:00:00,176.5,1.0,,32.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 08:30:00,2021-05-12 09:30:00,2021-05-12 09:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 09:30:00,2021-05-12 10:30:00,2021-05-12 10:00:00,176.5,1.0,,29.8,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 10:15:00,2021-05-12 11:15:00,2021-05-12 11:00:00,176.5,1.0,,33.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 10:30:00,2021-05-12 11:30:00,2021-05-12 11:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 12:15:00,2021-05-12 13:15:00,2021-05-12 13:00:00,176.5,1.0,,35.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,0,2021-05-12 12:30:00,2021-05-12 13:30:00,2021-05-12 13:00:00,176.5,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-05-31 07:30:00,2021-05-31 08:30:00,2021-05-31 08:00:00,177.0,1.0,,31.900000000000002,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-05-31 08:15:00,2021-05-31 09:15:00,2021-05-31 09:00:00,177.0,1.0,,33.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-05-31 08:30:00,2021-05-31 09:30:00,2021-05-31 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
