segment_id,source,label,start,end,n_samples,duration_seconds
462,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:55:44.751,2022-07-12 00:55:46.351,17,1.7000000000000002
463,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:55:52.785,2022-07-12 00:55:53.085,4,0.4
464,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:02.752,2022-07-12 00:56:07.652,50,5.0
465,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:09.664,2022-07-12 00:56:14.564,50,5.0
466,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:16.827,2022-07-12 00:56:21.127,44,4.3999999999999995
467,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:24.832,2022-07-12 00:56:27.832,31,3.1
468,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:32.839,2022-07-12 00:56:34.839,21,2.1
469,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:40.816,2022-07-12 00:56:41.416,7,0.7
470,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:49.884,2022-07-12 00:56:54.784,50,5.0
471,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:56:56.793,2022-07-12 00:57:01.493,48,4.8
472,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:04.747,2022-07-12 00:57:08.347,37,3.7
473,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:12.712,2022-07-12 00:57:15.012,24,2.4
474,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:20.685,2022-07-12 00:57:21.685,11,1.1
475,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:30.180,2022-07-12 00:57:35.080,50,5.0
476,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:36.947,2022-07-12 00:57:41.847,50,5.0
477,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:44.792,2022-07-12 00:57:48.592,39,3.9
478,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:57:52.787,2022-07-12 00:57:55.387,27,2.7
479,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:00.779,2022-07-12 00:58:02.479,18,1.8
480,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:08.660,2022-07-12 00:58:09.060,5,0.5
481,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:17.587,2022-07-12 00:58:22.487,50,5.0
482,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:24.593,2022-07-12 00:58:29.293,48,4.8
483,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:32.643,2022-07-12 00:58:35.943,34,3.4
484,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:40.588,2022-07-12 00:58:43.888,34,3.4
485,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:48.559,2022-07-12 00:58:50.459,20,2.0
486,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:58:56.518,2022-07-12 00:58:57.218,8,0.7999999999999999
487,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:05.768,2022-07-12 00:59:10.668,50,5.0
488,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:12.485,2022-07-12 00:59:17.285,49,4.8999999999999995
489,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:20.419,2022-07-12 00:59:23.919,36,3.6
490,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:28.347,2022-07-12 00:59:31.947,37,3.7
491,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:36.371,2022-07-12 00:59:38.671,24,2.4
492,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:44.319,2022-07-12 00:59:45.319,11,1.1
493,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 00:59:53.992,2022-07-12 00:59:58.892,50,5.0
494,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:00.660,2022-07-12 01:00:05.560,50,5.0
495,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:08.365,2022-07-12 01:00:12.165,39,3.9
496,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:16.392,2022-07-12 01:00:18.992,27,2.7
497,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:24.417,2022-07-12 01:00:25.717,14,1.4000000000000001
498,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:34.124,2022-07-12 01:00:39.024,50,5.0
499,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:40.804,2022-07-12 01:00:45.704,50,5.0
500,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:50.060,2022-07-12 01:00:54.960,50,5.0
501,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:00:56.832,2022-07-12 01:01:01.732,50,5.0
502,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:04.524,2022-07-12 01:01:08.524,41,4.1
503,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:13.118,2022-07-12 01:01:18.018,50,5.0
504,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:20.296,2022-07-12 01:01:24.596,44,4.3999999999999995
505,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:28.171,2022-07-12 01:01:32.471,44,4.3999999999999995
506,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:36.160,2022-07-12 01:01:40.460,44,4.3999999999999995
507,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:44.306,2022-07-12 01:01:48.506,43,4.3
508,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:01:52.260,2022-07-12 01:01:55.660,35,3.5
509,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:00.218,2022-07-12 01:02:02.418,23,2.3000000000000003
510,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:08.325,2022-07-12 01:02:10.325,21,2.1
511,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:16.224,2022-07-12 01:02:16.924,8,0.7999999999999999
512,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:33.380,2022-07-12 01:02:38.280,50,5.0
513,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:40.198,2022-07-12 01:02:45.098,50,5.0
514,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:48.171,2022-07-12 01:02:51.971,39,3.9
515,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:02:56.132,2022-07-12 01:02:58.732,27,2.7
516,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:04.194,2022-07-12 01:03:05.594,15,1.5
517,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:12.228,2022-07-12 01:03:13.428,13,1.3
518,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:22.041,2022-07-12 01:03:26.941,50,5.0
519,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:29.848,2022-07-12 01:03:34.748,50,5.0
520,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:36.502,2022-07-12 01:03:41.402,50,5.0
521,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:44.460,2022-07-12 01:03:48.060,37,3.7
522,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:03:52.400,2022-07-12 01:03:54.700,24,2.4
523,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:00.354,2022-07-12 01:04:01.354,11,1.1
524,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:08.260,2022-07-12 01:04:09.460,13,1.3
525,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:17.855,2022-07-12 01:04:22.755,50,5.0
526,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:24.809,2022-07-12 01:04:29.709,50,5.0
527,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:32.499,2022-07-12 01:04:36.199,38,3.8000000000000003
528,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:40.439,2022-07-12 01:04:43.039,27,2.7
529,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:48.514,2022-07-12 01:04:49.714,13,1.3
530,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:04:58.256,2022-07-12 01:05:03.156,50,5.0
531,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:04.844,2022-07-12 01:05:09.744,50,5.0
532,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:12.740,2022-07-12 01:05:16.440,38,3.8000000000000003
533,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:20.820,2022-07-12 01:05:23.320,26,2.6
534,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:28.740,2022-07-12 01:05:29.940,13,1.3
535,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:45.204,2022-07-12 01:05:50.104,50,5.0
536,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:05:53.230,2022-07-12 01:05:58.130,50,5.0
537,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:01.096,2022-07-12 01:06:04.996,40,4.0
538,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:09.221,2022-07-12 01:06:11.621,25,2.5
539,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:17.179,2022-07-12 01:06:18.379,13,1.3
540,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:26.758,2022-07-12 01:06:31.658,50,5.0
541,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:33.408,2022-07-12 01:06:38.308,50,5.0
542,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:41.133,2022-07-12 01:06:44.933,39,3.9
543,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:49.173,2022-07-12 01:06:51.573,25,2.5
544,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:06:57.151,2022-07-12 01:06:58.151,11,1.1
545,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:07.819,2022-07-12 01:07:12.719,50,5.0
546,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:14.504,2022-07-12 01:07:19.404,50,5.0
547,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:21.267,2022-07-12 01:07:26.067,49,4.8999999999999995
548,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:29.260,2022-07-12 01:07:32.760,36,3.6
549,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:37.255,2022-07-12 01:07:39.655,25,2.5
550,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:45.179,2022-07-12 01:07:46.179,11,1.1
551,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:53.071,2022-07-12 01:07:53.071,1,0.1
552,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:07:54.616,2022-07-12 01:07:59.516,50,5.0
553,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:01.324,2022-07-12 01:08:06.224,50,5.0
554,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:09.198,2022-07-12 01:08:12.898,38,3.8000000000000003
555,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:17.218,2022-07-12 01:08:19.618,25,2.5
556,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:25.251,2022-07-12 01:08:26.151,10,1.0
557,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:34.704,2022-07-12 01:08:39.604,50,5.0
558,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:41.601,2022-07-12 01:08:46.501,50,5.0
559,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:49.676,2022-07-12 01:08:53.076,35,3.5
560,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:08:57.709,2022-07-12 01:08:59.909,23,2.3000000000000003
561,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:05.688,2022-07-12 01:09:06.588,10,1.0
562,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:13.905,2022-07-12 01:09:14.605,8,0.7999999999999999
563,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:23.128,2022-07-12 01:09:28.028,50,5.0
564,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:29.681,2022-07-12 01:09:34.581,50,5.0
565,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:37.774,2022-07-12 01:09:41.274,36,3.6
566,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:45.835,2022-07-12 01:09:47.935,22,2.2
567,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:09:53.876,2022-07-12 01:09:54.476,7,0.7
568,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:01.958,2022-07-12 01:10:02.658,8,0.7999999999999999
569,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:11.168,2022-07-12 01:10:16.068,50,5.0
570,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:18.055,2022-07-12 01:10:22.855,49,4.8999999999999995
571,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:26.247,2022-07-12 01:10:30.747,46,4.6
572,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:34.272,2022-07-12 01:10:38.672,45,4.5
573,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:42.242,2022-07-12 01:10:45.242,31,3.1
574,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:50.426,2022-07-12 01:10:52.026,17,1.7000000000000002
575,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:10:58.467,2022-07-12 01:10:58.667,3,0.30000000000000004
576,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:00.537,2022-07-12 01:11:05.437,50,5.0
577,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:07.348,2022-07-12 01:11:12.248,50,5.0
578,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:14.704,2022-07-12 01:11:19.104,45,4.5
579,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:22.827,2022-07-12 01:11:25.727,30,3.0
580,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:30.788,2022-07-12 01:11:32.588,19,1.9000000000000001
581,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:38.853,2022-07-12 01:11:39.253,5,0.5
582,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:47.790,2022-07-12 01:11:52.690,50,5.0
583,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:11:55.696,2022-07-12 01:12:00.596,50,5.0
584,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:03.184,2022-07-12 01:12:07.484,44,4.3999999999999995
585,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:11.247,2022-07-12 01:12:14.147,30,3.0
586,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:19.195,2022-07-12 01:12:20.895,18,1.8
587,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:27.208,2022-07-12 01:12:27.508,4,0.4
588,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:29.385,2022-07-12 01:12:34.285,50,5.0
589,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:36.055,2022-07-12 01:12:40.955,50,5.0
590,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:43.312,2022-07-12 01:12:47.612,44,4.3999999999999995
591,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:51.468,2022-07-12 01:12:55.568,42,4.199999999999999
592,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:12:59.519,2022-07-12 01:13:02.419,30,3.0
593,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:07.457,2022-07-12 01:13:09.357,20,2.0
594,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:15.417,2022-07-12 01:13:16.117,8,0.7999999999999999
595,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:24.740,2022-07-12 01:13:29.640,50,5.0
596,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:32.840,2022-07-12 01:13:37.740,50,5.0
597,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:39.456,2022-07-12 01:13:44.256,49,4.8999999999999995
598,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:47.379,2022-07-12 01:13:50.779,35,3.5
599,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:13:55.330,2022-07-12 01:13:58.730,35,3.5
600,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:03.369,2022-07-12 01:14:05.669,24,2.4
601,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:11.239,2022-07-12 01:14:12.139,10,1.0
602,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:28.769,2022-07-12 01:14:33.669,50,5.0
603,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:35.252,2022-07-12 01:14:40.152,50,5.0
604,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:43.335,2022-07-12 01:14:46.935,37,3.7
605,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:51.439,2022-07-12 01:14:53.839,25,2.5
606,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:14:59.376,2022-07-12 01:15:00.376,11,1.1
607,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:17.019,2022-07-12 01:15:21.919,50,5.0
608,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:23.633,2022-07-12 01:15:28.533,50,5.0
